"","GN14.1","GN14.2","GN14.3","GN14.4","GN14.5","GN14.6","GN14.7","GN14.8","GN14.9","GN14.10","GN18.1","GN18.2","GN18.3","GN18.4","GN18.5","GN18.6","GN18.7","GN18.8","GN18.9","GN18.10","GN41.1","GN41.2","GN41.3","GN41.4","GN41.5","GN41.6","GN41.7","GN41.8","GN41.9","GN41.10","GN81.1","GN81.2","GN81.3","GN81.4","GN81.5","GN81.6","GN81.7","GN81.8","GN81.9","GN81.10","MF.1","MF.2","MF.3","MF.4","MF.5","MF.6","MF.7","MF.8","MF.9","MF.10","OT16.1","OT16.2","OT16.3","OT16.4","OT16.5","OT16.6","OT16.7","OT16.8","OT16.9","OT16.10","TLC1.1","TLC1.2","TLC1.3","TLC1.4","TLC1.5","TLC1.6","TLC1.7","TLC1.8","TLC1.9","TLC1.10","TLC2.1","TLC2.2","TLC2.3","TLC2.4","TLC2.5","TLC2.6","TLC2.7","TLC2.8","TLC2.9","TLC2.10","TN.1","TN.2","TN.3","TN.4","TN.5","TN.6","TN.7","TN.8","TN.9","TN.10"
"293",19,27,25,21,15,18,20,16,14,10,38,23,23,16,18,19,20,18,8,19,23,28,19,16,19,24,18,19,15,16,22,17,18,22,20,22,17,21,13,9,26,17,21,16,22,17,23,14,21,17,0,0,1,0,0,0,1,1,1,0,25,18,17,18,21,23,18,11,18,16,23,19,26,27,26,20,17,12,11,15,2,1,2,0,0,0,1,0,1,0
"294",18,16,22,19,15,26,21,20,22,15,20,17,12,16,17,19,12,14,14,16,19,21,20,25,20,20,14,19,11,18,19,23,23,20,12,12,14,13,15,7,14,16,19,14,24,21,13,15,14,14,2,0,0,0,1,0,0,1,0,0,16,18,16,16,20,16,16,15,20,17,14,16,16,17,21,11,14,18,16,18,2,0,0,1,0,0,0,0,0,0
"295",7,7,6,2,6,3,3,0,1,4,3,4,3,4,3,2,3,2,4,0,3,6,4,6,5,3,4,2,3,1,4,4,2,7,2,5,3,7,4,4,5,6,4,5,3,2,1,4,2,1,0,0,1,0,0,0,0,1,0,0,7,6,3,8,6,5,1,2,5,0,3,5,4,4,3,3,4,5,1,1,0,0,0,0,0,0,0,0,0,0
"296",12,18,17,16,16,13,10,16,10,13,20,22,17,18,11,9,10,20,14,14,20,21,23,19,19,14,13,12,16,7,20,19,22,13,18,15,17,13,21,9,23,18,13,18,25,14,10,12,9,10,0,0,0,1,0,0,0,0,0,0,19,17,21,20,7,18,15,13,12,12,24,10,15,11,12,14,16,12,16,10,0,0,1,0,1,0,0,0,2,0
"297",15,22,14,16,15,11,14,15,12,10,14,13,13,10,12,21,14,11,9,9,16,14,13,12,17,14,15,16,11,15,15,14,19,12,12,17,10,6,10,9,9,16,21,15,8,16,14,13,12,13,0,1,0,0,0,1,0,0,0,0,15,18,18,18,18,11,17,11,11,12,21,12,11,12,13,9,6,7,10,10,0,0,4,3,0,0,0,1,0,0
"298",29,17,9,17,19,13,13,13,13,12,11,16,18,11,12,14,12,10,10,9,14,22,6,11,14,17,11,15,12,17,22,19,12,16,16,12,16,11,13,16,15,18,13,11,20,12,14,13,7,12,0,0,1,0,0,2,1,0,1,0,13,11,20,20,10,19,15,15,12,14,21,19,12,15,14,15,15,8,10,11,0,0,0,0,0,1,0,0,0,1
"299",9,8,12,8,5,10,14,7,9,8,13,11,12,10,9,7,12,5,9,6,14,12,12,16,11,10,10,6,7,9,10,9,10,9,11,8,10,9,11,7,12,13,11,8,10,5,15,10,9,7,1,0,0,1,0,0,0,0,0,1,10,13,11,7,6,10,12,13,7,8,10,8,12,12,9,5,13,5,9,5,0,0,0,0,1,1,0,1,0,0
"300",27,27,23,23,24,22,25,26,15,19,28,22,18,19,15,24,20,19,17,25,26,26,20,21,29,17,27,25,20,24,27,17,26,30,21,28,21,18,17,21,34,24,21,17,16,16,20,16,24,22,0,2,0,0,0,0,1,0,0,1,28,24,22,25,27,30,24,20,26,14,22,24,25,32,28,21,17,19,17,15,2,2,1,0,0,0,3,4,2,1
"301",23,18,27,12,17,16,13,17,12,12,14,19,20,11,15,12,20,14,8,10,17,12,20,16,17,15,13,16,13,16,13,16,13,13,10,6,12,15,9,8,23,19,26,13,16,19,13,15,14,15,1,0,1,0,0,0,1,0,0,1,17,19,22,19,18,12,20,12,14,11,15,17,18,16,15,10,18,14,8,9,0,2,1,1,0,1,0,1,1,1
"302",7,7,11,9,8,4,7,8,5,3,10,8,6,9,6,8,7,5,4,3,10,9,13,8,7,4,4,6,4,5,8,6,7,7,5,5,3,4,7,4,7,6,8,1,5,5,8,7,8,4,0,1,0,0,0,0,0,0,0,0,3,9,10,5,11,4,9,6,6,7,11,8,6,4,8,4,6,10,4,7,1,0,0,0,0,0,0,0,0,0
"303",23,23,29,18,27,16,18,25,18,15,22,26,17,15,20,17,18,13,16,12,25,30,24,16,19,22,16,14,9,14,21,28,15,25,17,16,15,11,17,17,27,23,23,20,20,23,20,14,11,10,0,0,0,0,0,3,0,0,0,0,22,16,16,25,22,16,25,22,15,13,26,20,25,23,20,13,16,14,14,19,0,2,2,0,0,3,4,1,0,0
"304",24,20,25,22,18,22,17,17,17,12,16,22,28,18,21,20,17,15,13,12,19,25,22,22,18,24,22,25,19,18,20,17,16,15,19,22,17,13,11,15,23,20,19,17,26,19,16,15,15,16,0,0,1,0,0,0,0,0,0,1,19,24,28,20,21,27,21,16,19,19,18,26,17,26,22,20,18,17,10,15,3,0,0,1,0,2,2,0,0,0
"305",33,30,21,23,27,18,25,25,23,15,26,19,20,29,20,19,19,19,15,17,29,33,27,25,25,26,23,23,26,21,27,26,25,23,16,25,15,29,20,25,17,29,23,24,21,15,20,26,18,25,0,1,2,0,0,0,0,0,1,0,23,24,26,20,26,31,17,18,24,20,19,19,24,23,28,18,18,18,16,27,1,2,0,0,0,6,2,2,1,0
"306",14,19,20,27,24,15,9,10,19,17,22,14,15,15,15,16,23,12,15,11,25,13,19,18,20,13,18,17,13,17,19,21,16,18,26,21,14,23,19,10,28,16,16,19,16,15,11,14,10,15,0,1,3,0,0,0,1,1,1,1,18,23,23,19,17,15,14,18,12,15,25,25,20,18,11,14,13,17,20,19,0,0,0,0,1,1,0,0,1,0
"307",10,11,11,13,11,12,8,6,4,5,8,11,5,6,11,6,7,7,5,6,6,7,10,6,9,10,8,8,4,6,8,13,12,13,8,10,6,6,6,3,12,10,10,7,6,11,6,9,3,5,0,0,0,0,0,1,1,0,1,0,14,14,17,10,6,14,6,9,6,5,13,13,10,9,5,10,6,5,5,6,1,0,1,0,0,0,1,0,0,1
"308",38,34,33,25,32,22,30,14,24,26,26,31,37,25,27,28,21,18,32,20,37,35,36,32,34,22,30,24,26,29,31,35,34,28,32,21,25,23,28,29,38,30,30,31,28,27,31,21,31,23,1,0,0,0,0,0,0,1,0,0,37,32,37,31,30,22,26,30,23,20,33,28,37,22,27,28,28,22,27,18,0,0,2,3,0,0,0,0,1,0
"309",27,24,15,16,18,18,14,18,17,9,23,13,23,15,20,11,14,11,12,10,21,24,21,19,17,18,13,16,12,13,21,27,17,16,17,14,20,17,16,16,24,19,28,11,18,14,12,14,13,18,1,0,0,0,0,1,1,0,0,0,32,19,21,19,16,14,15,16,19,15,17,18,19,21,20,19,16,13,15,12,2,1,1,1,2,2,0,1,1,0
"310",17,15,16,14,14,15,16,8,11,9,17,19,10,15,15,17,13,8,16,13,20,22,14,16,18,11,21,18,12,12,24,16,12,8,11,18,14,17,10,11,19,19,13,16,14,15,13,15,14,15,0,0,0,0,0,0,0,0,0,0,17,16,19,8,14,18,12,13,12,13,19,20,18,7,15,14,4,10,11,9,0,0,0,2,0,0,0,0,0,0
"311",21,20,19,20,24,15,16,11,15,13,16,25,14,16,15,9,15,16,16,13,15,24,16,10,12,12,13,17,8,13,22,19,22,13,11,16,11,11,12,9,19,16,17,21,18,13,18,14,15,10,0,1,2,2,0,0,1,1,0,0,20,18,17,13,17,16,19,15,10,15,17,17,16,13,15,14,16,13,10,13,0,1,2,0,1,0,1,0,0,0
"312",14,15,10,19,16,9,14,13,9,8,12,15,14,13,8,15,3,5,8,13,16,21,12,11,22,16,15,10,13,8,15,16,16,11,15,13,14,10,11,6,15,17,12,14,12,6,8,13,7,11,0,1,1,1,2,0,0,0,0,0,18,18,14,18,12,11,9,10,8,7,16,18,15,12,16,13,9,10,5,10,1,1,0,0,6,2,0,1,1,0
"313",21,15,9,16,11,13,14,17,7,9,19,17,20,12,10,12,13,8,11,13,17,14,17,19,14,12,14,10,9,9,16,16,13,22,8,12,12,10,11,8,14,16,14,14,13,12,13,15,10,10,0,0,1,0,0,1,0,0,0,2,21,15,13,17,17,12,11,15,12,13,27,15,11,19,18,12,13,11,11,12,1,0,0,2,0,0,1,0,3,1
"314",38,41,47,39,39,36,37,28,30,24,41,39,37,35,35,36,35,35,37,33,51,51,49,50,38,38,28,33,33,30,40,41,40,33,38,29,29,33,21,21,45,42,41,32,42,32,39,26,28,27,3,0,1,3,2,1,0,1,0,0,45,38,40,38,34,24,30,34,20,27,39,39,29,41,38,33,37,34,27,16,0,1,2,1,2,2,1,4,0,0
"315",15,13,9,14,7,11,8,12,7,10,15,14,12,11,10,9,16,8,6,5,10,12,14,15,11,10,9,8,5,7,11,17,13,12,11,11,10,11,5,5,12,11,10,16,13,12,6,11,8,5,0,2,0,0,0,0,1,0,0,0,17,18,15,9,10,8,7,7,5,7,14,14,14,13,4,10,8,6,7,4,1,0,0,0,1,0,1,0,0,0
"316",18,19,16,12,18,23,12,16,18,17,18,13,15,19,15,17,11,14,15,20,16,25,20,10,19,16,12,16,11,19,17,21,13,15,14,11,14,15,16,15,24,15,25,17,22,22,14,16,17,11,1,0,0,0,0,0,0,0,0,0,25,19,23,17,15,17,16,18,19,17,21,24,16,18,11,11,19,9,7,16,0,0,0,0,2,1,2,0,3,4
"317",20,15,16,15,14,13,10,14,12,17,16,16,19,15,12,16,10,18,14,7,22,21,23,19,16,14,10,13,16,13,16,20,21,15,17,17,11,6,17,11,15,19,15,21,14,14,17,15,11,8,0,1,1,0,0,0,0,1,0,0,14,21,16,14,13,16,11,13,13,10,22,20,17,15,15,14,11,13,11,12,2,0,1,0,1,1,0,2,0,0
"318",7,9,9,3,5,8,8,7,3,8,11,3,8,8,3,4,8,12,7,8,9,7,6,6,9,10,6,7,3,7,9,9,8,10,9,6,6,7,5,3,10,11,5,9,7,10,7,4,9,4,0,0,0,0,0,0,0,0,0,0,12,11,8,8,10,8,8,6,8,8,10,8,8,11,7,7,6,7,6,4,0,0,0,0,0,0,0,1,1,0
"319",3,5,6,3,6,6,3,6,4,6,4,4,1,2,5,3,6,6,4,6,6,6,5,0,5,7,4,5,3,4,4,6,3,5,3,2,7,3,6,4,4,6,5,8,4,4,5,2,4,4,0,0,0,0,0,0,0,0,0,0,8,3,5,7,4,3,4,4,4,8,3,3,4,6,3,3,4,6,5,4,0,2,0,0,0,2,0,0,0,0
"320",7,10,4,10,6,5,8,6,4,4,8,6,5,7,7,9,8,6,3,5,12,10,8,8,9,7,7,6,2,7,11,9,9,4,9,5,7,8,5,4,11,13,5,9,9,4,2,7,5,7,0,0,0,0,1,0,0,0,0,0,7,7,7,10,7,5,11,8,6,3,5,5,4,8,9,5,6,2,9,10,0,0,0,0,0,0,0,0,0,0
"321",18,15,9,12,16,8,14,6,5,9,7,6,8,13,8,7,10,6,6,7,15,20,14,14,7,9,9,7,7,6,11,14,7,11,12,10,9,7,6,6,13,8,12,6,6,12,7,5,6,5,0,0,1,0,0,0,0,0,0,0,17,13,14,12,14,11,13,12,7,6,15,15,7,8,8,6,10,6,8,11,1,1,0,0,0,0,0,0,0,1
"322",16,12,9,12,13,17,17,14,8,9,12,8,14,16,14,17,13,13,11,9,12,19,18,15,14,13,15,8,18,11,9,17,15,14,19,10,14,9,15,10,21,15,19,18,19,14,19,7,12,6,2,1,3,0,0,1,0,1,0,0,14,15,20,17,16,14,15,10,13,14,13,11,14,17,11,13,11,18,12,13,0,0,0,0,1,0,0,0,0,2
"323",11,9,10,8,17,10,3,10,8,6,8,11,9,6,7,7,7,5,2,8,4,9,10,5,7,12,9,10,9,6,8,11,9,6,8,11,8,4,3,9,14,12,12,7,8,9,6,5,3,6,2,1,0,0,0,0,0,0,0,0,8,4,10,8,12,8,9,8,8,6,9,12,10,5,9,7,5,9,8,2,0,0,1,0,1,0,1,0,1,0
"324",16,13,15,10,11,10,9,4,8,8,13,12,11,11,15,15,10,6,11,7,12,12,11,17,9,6,15,6,10,8,10,9,5,12,15,4,14,6,8,7,7,11,13,9,13,11,8,8,16,10,0,0,2,0,1,0,0,1,1,0,11,14,8,12,11,15,10,9,12,14,11,10,13,11,11,8,13,7,10,7,1,2,1,0,0,0,0,0,0,0
"325",13,20,20,9,16,15,14,12,6,7,15,16,17,14,11,13,10,15,9,11,13,18,17,12,20,8,14,10,15,15,15,12,11,13,12,16,9,11,12,10,15,18,11,13,10,15,9,14,9,12,0,0,2,0,0,0,0,0,0,0,19,18,15,12,9,11,11,6,15,13,14,14,15,15,13,11,10,16,11,10,1,1,0,0,1,0,0,0,4,1
"326",22,20,13,18,15,16,9,10,13,16,10,15,17,16,15,12,10,16,13,9,24,13,17,19,13,15,16,16,12,15,22,14,21,17,14,14,12,9,13,15,18,13,19,16,19,15,16,15,9,7,0,0,0,0,0,0,0,0,1,0,18,19,13,17,18,18,16,12,16,14,17,12,19,17,15,13,19,17,12,12,2,0,0,1,1,0,0,1,0,0
"327",16,10,14,11,10,10,13,10,10,8,10,15,12,17,10,12,11,6,9,10,10,17,15,9,13,7,12,11,13,10,15,14,14,15,12,11,9,10,7,9,17,16,9,13,9,19,6,12,6,10,0,1,0,0,0,1,1,0,0,0,17,14,12,19,10,11,9,12,6,9,12,16,22,19,7,13,11,9,8,10,0,1,0,0,0,0,0,1,1,0
"328",4,7,2,6,4,4,5,7,3,6,5,5,3,4,5,7,2,3,2,2,9,6,6,7,4,2,5,5,5,2,9,3,7,5,4,6,6,2,2,4,6,1,10,5,5,8,4,5,4,3,0,0,0,1,0,0,0,0,0,0,6,6,4,4,2,5,5,3,7,5,8,6,7,7,4,4,0,2,5,1,0,0,0,0,1,0,0,0,0,0
"329",29,26,23,27,25,17,17,23,14,11,17,20,32,23,13,14,14,18,14,17,25,29,23,17,23,15,19,15,17,17,24,17,25,24,16,15,17,16,13,13,38,26,21,26,19,18,18,16,16,11,1,0,0,2,0,0,1,0,0,2,30,24,24,22,23,14,25,17,12,17,30,19,19,19,19,22,20,16,14,10,0,2,0,2,0,0,1,0,0,1
"330",22,19,12,16,12,17,14,13,11,5,11,13,16,15,12,12,15,11,6,10,19,24,23,16,9,9,5,12,14,12,13,17,11,11,10,11,15,9,11,10,13,20,17,18,20,15,7,12,13,11,0,0,0,0,0,0,0,0,0,0,21,13,9,16,15,16,14,9,9,8,14,14,11,10,14,14,11,11,11,8,1,0,0,1,0,0,0,0,0,1
"331",16,15,13,11,13,9,14,11,12,12,17,24,17,15,16,8,16,14,10,14,20,13,16,13,13,15,13,15,15,13,18,10,18,22,14,18,10,11,14,12,17,14,21,9,14,13,17,13,9,12,2,0,0,1,0,0,0,2,0,0,10,21,18,23,17,14,10,16,12,14,21,18,14,14,9,10,13,12,12,9,1,0,0,0,1,0,2,0,1,1
"332",16,19,22,17,14,16,16,7,6,13,18,12,19,16,10,14,13,14,10,11,21,17,13,20,18,19,11,13,10,15,18,17,15,19,14,12,14,9,11,16,20,17,27,17,16,16,22,20,7,10,0,1,0,0,0,1,0,1,0,0,15,18,23,21,13,20,13,12,11,9,19,21,20,14,15,12,6,13,12,13,2,1,0,1,3,1,0,2,0,0
"333",17,12,10,12,9,12,9,10,15,7,12,13,18,9,9,11,9,11,9,10,20,18,16,15,16,10,13,8,14,10,13,11,17,16,13,8,12,8,6,4,12,14,12,15,6,5,12,8,11,4,0,0,0,1,0,0,0,0,0,0,10,10,17,11,8,11,9,12,12,6,16,15,10,13,8,8,15,14,8,11,0,4,0,0,0,0,0,0,0,0
"334",20,12,15,14,17,16,17,15,11,8,18,20,20,16,17,20,9,10,7,8,16,16,17,21,14,15,14,13,13,13,14,13,11,23,16,13,7,11,14,10,19,21,13,18,14,16,11,11,14,11,2,0,0,1,2,1,0,0,1,0,18,14,22,17,16,16,12,17,7,10,22,15,20,15,11,14,13,11,12,13,0,1,0,0,0,0,0,3,0,0
"335",27,21,18,16,19,15,10,15,10,10,19,17,17,14,19,13,10,11,10,9,21,17,20,13,17,18,16,13,8,13,19,15,14,16,13,10,13,11,12,10,20,12,23,18,19,18,17,15,12,12,0,0,1,0,0,0,2,1,0,0,20,22,18,16,18,17,13,11,14,6,12,19,19,6,20,15,14,10,12,11,2,1,0,1,1,0,0,1,0,1
"336",6,8,11,9,6,8,4,6,2,7,2,8,4,7,5,5,4,1,4,2,5,10,8,5,6,4,4,2,4,1,6,4,8,10,3,4,6,5,2,5,7,6,7,8,5,7,4,4,4,2,0,0,0,0,0,0,0,0,0,0,8,9,6,5,5,6,4,3,3,6,5,3,7,7,7,5,2,4,1,2,0,0,0,1,0,0,0,0,0,1
"337",7,11,11,11,10,8,8,9,10,6,11,10,9,9,7,6,9,6,5,9,10,16,9,10,12,8,6,8,5,5,13,9,12,10,10,8,6,7,3,7,7,11,12,12,11,12,9,11,6,4,1,0,0,0,0,0,0,0,0,0,12,11,9,5,11,11,10,9,11,8,14,7,9,8,7,8,3,8,6,7,0,2,0,1,1,0,0,0,0,0
"338",7,7,5,9,6,5,7,2,5,5,8,7,4,11,7,7,6,7,5,5,11,10,2,9,5,1,4,5,4,4,8,8,7,9,7,5,7,6,6,7,4,13,8,6,6,7,2,6,8,3,1,0,0,1,0,0,0,0,0,0,9,13,7,10,6,6,5,6,8,6,9,6,7,6,7,9,7,4,3,10,1,0,0,0,0,2,0,0,0,0
"339",9,7,9,8,6,5,5,7,3,5,12,7,3,7,3,9,7,4,2,7,9,7,8,11,5,9,7,6,3,4,9,10,10,3,3,3,3,6,5,3,8,9,5,10,2,6,7,6,5,5,0,0,0,1,0,0,0,0,0,0,12,13,5,6,7,5,8,4,5,5,9,13,7,9,9,7,8,4,3,5,2,0,0,1,0,2,0,0,0,0
"340",25,26,23,22,19,19,15,16,18,20,18,23,18,15,19,19,15,15,17,20,21,25,24,19,19,20,18,24,14,13,27,19,26,16,24,11,11,16,12,13,20,22,19,15,21,14,17,15,18,17,0,1,1,1,1,0,0,0,0,1,18,21,22,22,22,16,19,13,11,10,20,21,18,15,13,19,11,11,13,11,0,0,0,6,1,2,0,0,0,1
"341",13,9,18,14,12,10,7,11,6,10,12,15,6,12,16,10,9,8,8,5,18,15,13,15,9,7,10,10,10,7,14,15,16,9,11,11,6,6,6,7,16,12,17,9,10,16,11,8,10,7,1,0,0,1,1,0,1,0,0,1,13,19,13,6,9,16,11,8,8,8,12,11,6,9,14,6,11,11,6,7,0,1,0,0,1,0,0,0,0,1
"342",10,3,10,7,6,5,7,6,6,6,9,7,9,8,3,7,6,4,6,3,6,8,4,7,4,6,7,3,9,6,9,6,10,8,6,7,7,3,7,3,7,8,6,6,6,6,8,4,7,7,0,0,0,0,0,0,0,0,0,1,8,10,8,6,6,2,5,5,8,5,6,6,2,5,4,2,6,7,8,6,1,0,0,0,0,0,0,0,1,0
"343",24,20,20,16,18,12,14,18,15,12,18,17,12,17,17,17,11,12,9,18,17,15,15,17,21,16,13,14,15,12,20,16,17,15,16,15,11,17,11,10,18,16,17,19,14,13,19,15,15,14,2,0,0,0,0,0,0,0,0,0,16,18,18,17,15,12,17,17,14,11,18,14,17,15,15,7,14,11,12,13,0,1,1,0,2,0,1,2,0,0
"344",19,11,7,8,12,13,5,6,6,5,12,12,9,11,10,7,6,9,3,5,10,6,6,11,10,8,12,4,4,5,13,14,12,5,10,6,6,9,8,8,11,11,8,9,9,9,7,5,4,7,1,0,0,0,0,0,0,0,0,0,12,14,5,8,4,10,9,10,6,5,12,7,13,9,4,8,5,9,4,9,0,1,0,0,0,0,1,2,0,0
"345",9,11,15,15,8,7,11,2,8,9,14,9,14,7,12,11,7,7,5,7,15,15,12,14,11,15,5,12,9,7,12,14,9,16,15,8,8,9,8,10,15,17,13,9,13,15,12,4,7,7,0,0,0,0,0,0,0,0,0,0,10,17,11,18,7,8,11,14,6,6,17,11,13,7,14,10,10,10,5,8,1,0,0,0,0,0,0,0,0,0
"346",32,33,30,33,39,21,30,21,23,21,26,22,33,24,24,22,28,19,20,19,32,35,33,39,32,27,13,32,26,26,27,19,19,30,19,26,20,22,24,22,30,21,24,35,22,25,28,20,27,17,1,0,2,2,0,1,0,1,0,0,30,25,31,30,31,23,24,29,20,23,18,27,22,28,33,21,24,22,23,19,2,1,1,0,0,1,4,0,0,0
"347",38,34,31,31,33,35,37,25,24,19,31,22,25,29,23,35,22,23,23,25,37,31,33,39,32,29,26,30,30,26,34,38,26,28,32,31,25,29,32,27,51,35,40,36,31,30,23,30,26,20,2,0,1,1,0,1,1,0,1,3,37,34,47,34,41,31,34,24,29,23,30,45,28,31,32,28,29,31,15,26,0,0,0,1,0,0,0,2,0,0
"348",15,16,14,13,20,11,10,8,8,9,16,11,9,13,9,12,11,5,6,6,13,19,12,11,9,7,9,11,9,10,13,8,13,8,10,8,11,11,9,6,11,13,12,11,9,9,9,10,4,7,1,0,0,1,1,0,0,1,0,0,14,18,11,13,9,14,12,16,4,8,12,9,13,11,7,11,14,6,9,7,0,0,0,0,0,0,0,1,0,1
"349",13,5,8,9,12,8,10,8,10,12,13,10,11,6,10,5,8,10,5,7,13,15,11,13,13,8,9,9,5,12,16,7,12,9,8,11,9,10,6,6,12,12,9,11,8,9,7,8,10,4,0,0,0,1,0,0,0,0,0,0,9,10,10,11,10,15,6,11,9,7,8,12,9,8,10,7,11,12,12,6,1,0,0,2,0,1,0,1,0,0
"350",17,15,15,15,12,9,13,13,13,9,19,16,14,16,8,13,13,14,9,6,15,16,10,16,10,13,12,10,8,10,16,15,20,14,10,17,13,12,10,8,19,19,13,14,15,13,12,13,10,8,0,0,0,0,0,0,0,0,0,0,14,18,18,17,16,19,10,10,12,7,22,16,11,13,15,13,10,8,7,13,2,0,0,0,0,0,0,0,0,0
"351",8,16,12,10,15,12,9,11,13,10,16,7,12,10,16,11,13,11,10,8,5,14,10,7,13,10,10,10,6,10,12,11,17,14,7,10,9,7,10,9,12,20,12,11,8,13,9,9,14,4,0,0,1,0,0,0,0,0,0,0,11,9,15,9,9,8,10,9,12,8,12,16,9,12,9,14,8,8,9,8,1,0,2,0,0,0,0,0,1,1
"352",12,11,6,13,8,7,5,7,4,8,8,7,11,7,10,8,7,7,8,4,9,6,7,8,6,10,8,8,11,8,9,9,6,9,13,9,5,8,7,7,6,9,9,7,5,7,5,4,5,7,1,0,1,0,0,0,1,0,0,1,12,9,12,7,6,8,6,9,4,8,10,10,10,5,4,7,9,10,3,10,0,0,1,0,0,0,0,0,1,0
"353",10,6,8,7,7,8,7,9,6,7,8,8,9,1,7,5,7,5,5,3,10,10,4,7,2,5,7,10,8,3,12,8,8,8,4,5,6,9,2,8,10,5,8,5,9,12,6,10,8,6,0,0,0,0,0,0,0,0,0,0,9,6,3,5,5,4,7,9,5,7,9,13,8,5,5,4,6,6,7,6,1,0,0,0,0,0,0,1,5,0
"354",43,42,43,46,38,40,37,29,31,33,46,46,29,41,26,30,37,40,20,24,46,38,30,42,41,41,34,41,29,30,41,40,37,35,35,35,33,28,32,33,33,43,45,37,43,33,37,36,27,29,0,1,0,1,0,0,1,0,0,1,33,49,32,37,36,33,34,24,38,30,39,36,28,31,34,30,23,29,34,22,2,0,0,0,2,2,0,1,2,0
"355",6,6,8,6,6,7,8,5,6,6,8,4,5,7,9,4,7,6,5,5,7,6,8,3,4,5,6,2,2,7,3,7,9,4,5,8,6,8,2,3,7,5,4,7,7,8,3,5,9,6,0,0,0,0,0,0,0,0,0,0,6,8,6,8,3,7,5,11,6,2,4,3,6,6,7,8,5,6,8,7,0,0,0,0,0,0,1,0,0,0
"356",14,10,9,13,8,12,9,8,7,5,6,12,10,9,8,13,8,12,10,6,11,10,12,11,8,8,7,7,6,6,11,10,12,12,11,8,14,8,5,5,9,12,12,8,11,9,11,11,5,6,0,0,0,0,0,0,0,0,0,2,7,14,8,11,9,9,12,7,9,7,10,13,6,7,9,13,12,9,7,7,2,1,0,0,0,0,1,0,0,0
"357",20,15,15,14,18,15,9,10,17,7,8,9,9,12,16,11,12,13,9,5,15,15,16,6,15,19,14,15,9,11,15,18,13,11,15,10,15,11,12,8,15,14,15,17,10,10,15,7,11,9,1,0,0,2,1,0,0,0,1,0,13,15,13,9,10,13,14,13,12,9,14,10,11,11,14,15,9,11,12,8,0,0,0,1,0,0,0,2,0,0
"358",13,21,10,14,18,12,14,9,19,14,15,16,10,12,13,19,11,11,13,12,13,15,21,14,14,12,16,12,6,9,15,11,8,10,12,10,10,11,14,9,15,13,14,17,9,18,12,8,12,11,0,2,2,2,1,0,0,0,0,1,18,14,7,15,12,16,8,14,12,15,13,15,8,15,11,11,10,10,6,9,1,1,3,0,0,0,0,0,0,0
"359",37,27,30,32,16,27,25,15,18,18,26,17,31,26,23,26,28,26,15,9,31,30,34,35,28,19,25,22,20,18,33,36,23,32,19,17,13,16,18,17,35,32,34,28,29,19,29,17,23,21,1,0,3,0,0,2,1,0,3,2,38,25,28,35,27,23,19,22,19,16,36,30,22,25,21,31,22,18,19,15,3,1,0,0,0,0,2,0,1,0
"360",16,17,14,13,16,18,11,13,11,9,14,17,18,16,15,11,9,9,8,9,14,13,20,13,20,14,12,17,12,11,23,17,13,11,11,13,15,13,14,8,17,21,15,20,19,7,13,14,13,11,0,0,0,1,0,1,1,1,0,2,17,16,20,18,9,10,17,15,12,12,14,11,15,14,16,13,9,12,5,11,0,1,0,2,1,0,0,0,1,0
"361",8,10,14,6,11,6,6,9,7,6,11,10,9,8,11,15,6,5,4,5,13,9,10,12,6,9,7,7,4,7,5,8,10,6,10,7,7,10,9,5,14,9,5,9,10,12,9,6,9,5,0,0,0,0,0,0,0,0,1,0,12,14,13,8,15,9,9,7,5,11,9,11,13,13,4,5,5,2,5,10,1,0,0,1,0,0,0,0,0,1
"362",10,8,9,9,12,11,12,7,6,11,9,10,10,9,9,7,7,5,5,5,7,8,10,11,12,8,6,5,3,3,12,9,6,7,7,7,7,8,4,9,9,10,13,8,8,9,6,8,8,6,0,0,0,1,0,0,0,1,0,0,7,8,8,9,9,11,10,7,6,7,9,8,7,7,8,11,13,5,2,3,1,0,0,0,1,0,0,1,0,2
"363",6,7,6,4,3,4,4,3,6,4,5,6,8,6,4,6,3,4,3,5,7,4,3,11,3,1,5,10,4,2,4,6,1,4,6,5,6,3,4,3,5,2,8,6,4,10,3,8,4,6,0,0,0,0,0,0,0,0,0,0,10,6,5,6,3,2,5,6,7,6,6,10,4,8,3,5,5,8,7,4,1,0,1,1,0,1,0,0,0,0
"364",13,10,8,4,8,7,9,10,8,9,4,11,10,7,9,8,10,6,5,6,11,9,12,9,8,7,3,9,7,6,9,8,6,3,5,10,3,8,10,11,5,8,6,9,7,7,10,6,5,6,0,0,0,1,1,0,0,0,0,0,8,13,6,10,5,9,10,4,7,3,10,13,10,10,7,10,3,3,5,4,0,0,0,0,0,0,1,0,0,1
"365",4,3,3,9,3,3,3,4,4,4,3,6,5,5,3,4,3,2,4,6,3,4,3,4,4,2,3,3,1,6,3,2,2,2,6,4,3,1,2,2,6,7,3,2,5,4,1,2,4,2,0,0,0,0,0,0,0,0,0,0,3,3,3,6,4,5,3,4,3,3,3,4,3,1,2,3,2,3,4,3,0,0,1,1,0,0,0,0,0,0
